TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,Roll,Pitch,Yaw,C1,C2,C3,C4,TimeSec,dot_GyrX,dot_GyrY,dot_GyrZ
67399696,0.000991067267023027,0.0009411220671609044,0.0010067783296108246,-0.0011616724077612162,0.00021885122987441719,-9.817643165588379,0.001204526695022498,0.0009865537867505489,6.188620185296399,1000.0,1000.0,1000.0,1000.0,1.760129,0.0014408950959158978,0.0003079893350714496,0.0011773381618691205
67439680,0.0009223962551914155,0.0009607570245862007,0.0009210376301780343,-0.0012006927281618118,-0.0006906760390847921,-9.817079544067383,0.001209802562783567,0.0009906511277069604,6.188589825259972,1000.0,1000.0,1000.0,1000.0,1.800113,-0.0005440598033892574,-0.0008152995838363684,-0.001352544909916301
67479664,0.0009475598926655948,0.0008759241900406778,0.0008986180182546377,-0.0002860068343579769,-0.0009192740544676781,-9.81749439239502,0.001209802562783567,0.0009906511277069604,6.188589825259972,1000.0,1000.0,1000.0,1000.0,1.840097,0.0005256537269396917,0.001310254680085986,-6.761632719207156e-05
67519648,0.0009644317324273288,0.0010655354708433151,0.0009156304877251387,-0.0004793991975020617,-0.0015985275385901332,-9.818387031555176,0.001209802562783567,0.0009906511277069604,6.188589825259972,1000.0,1000.0,1000.0,1000.0,1.880081,-0.0009324835542467869,0.002652247413378354,0.0032309648243948087
67559632,0.0008729910477995872,0.0010880191111937165,0.0011569918133318424,-0.0025002495385706425,0.0006563927163369954,-9.817975044250488,0.0012079621468212677,0.000986559248311378,6.188557867326891,1000.0,1000.0,1000.0,1000.0,1.920065,-4.089050329051519e-05,-0.0018973151309357554,-0.00033023210345622424
67599616,0.000961161800660193,0.0009138109744526446,0.0008892224868759513,-0.0006918992730788887,-4.157556395512074e-05,-9.818009376525879,0.0012079621468212677,0.000986559248311378,6.188557867326891,1000.0,1000.0,1000.0,1000.0,1.960049,-3.4902177631050343e-05,-0.0016238516559597127,-0.002080575947710543
67639600,0.0008701999904587865,0.0009581629419699311,0.0009906123159453273,-0.000289153162157163,-0.0011367483530193567,-9.817501068115234,0.0012086086915937225,0.0009881302922913485,6.188527507290464,1000.0,1000.0,1000.0,1000.0,2.000033,-0.0003656525365715972,-8.303297207687237e-05,0.0009877272596375466
67679584,0.0009319212986156344,0.0009071709937416017,0.0009682090603746474,-0.0013130714651197195,-0.0015410006744787097,-9.8175630569458,0.0012086086915937225,0.0009881302922913485,6.188527507290464,1000.0,1000.0,1000.0,1000.0,2.040017,0.0008162698570956407,-0.0004918710393857217,-0.0005445693242305868
67719568,0.0009354754583910108,0.0009188289986923337,0.0009470641962252557,-0.00029425747925415635,-0.0013657452072948217,-9.816741943359375,0.0012086086915937225,0.0009881302922913485,6.188527507290464,1000.0,1000.0,1000.0,1000.0,2.080001,0.0007088322924929391,0.0035139417813654598,-0.003335985804435844
67759552,0.000988605199381709,0.0011881738901138306,0.0007014369475655258,-0.0002112287620548159,-0.0023904249537736177,-9.818059921264648,0.0012065366794448298,0.0009840291802572217,6.188499810415127,1000.0,1000.0,1000.0,1000.0,2.119985,0.0031083464502681506,0.0007083562544498156,-0.0013425976073197805
67799536,0.0011840437073260546,0.000975474831648171,0.0008396993507631123,-0.0006443500751629472,-0.0008780257776379585,-9.81598949432373,0.0012065366794448298,0.0009840291802572217,6.188499810415127,1000.0,1000.0,1000.0,1000.0,2.159969,-5.353171536389735e-05,-0.0031857615911259057,0.0028029185492547577
67839520,0.000984324375167489,0.000933414907194674,0.0009255807381123304,-0.0013356065610423684,-0.000929326459299773,-9.817971229553223,0.001208793604438942,0.0009872799792850972,6.188469983010918,1000.0,1000.0,1000.0,1000.0,2.199953,-0.004091603756353418,0.00021114689242072472,0.0019215275613157258
67879504,0.0008568463381379843,0.0009923598263412714,0.0009933600667864084,-0.002097842050716281,-0.0021696211770176888,-9.817708015441895,0.001208793604438942,0.0009872799792850972,6.188469983010918,1000.0,1000.0,1000.0,1000.0,2.239937,6.401619850462253e-05,0.0005328270524986925,0.0007502505137976789
67919488,0.0009894436225295067,0.0009760240209288895,0.0009855767711997032,-0.0007214657380245626,-0.000498030916787684,-9.816047668457031,0.001208793604438942,0.0009872799792850972,6.188469983010918,1000.0,1000.0,1000.0,1000.0,2.279921,0.0006876449601366224,-0.0008186704281452194,-0.0009603113989394545
67959472,0.0009118359303101897,0.0009268923895433545,0.0009165658848360181,-0.000462508003693074,-0.000789405545219779,-9.818378448486328,0.0012059429297603913,0.0009842500483779003,6.1884428187678,1000.0,1000.0,1000.0,1000.0,2.319905,-0.0006121725494581676,4.70891882687445e-05,-0.0004085585587330406
67999456,0.0009404894080944359,0.0009797896491363645,0.0009529051603749394,-0.0015897615812718868,-0.0010852040722966194,-9.817222595214844,0.0012059429297603913,0.0009842500483779003,6.1884428187678,1000.0,1000.0,1000.0,1000.0,2.359889,0.0003943975187786653,-0.002020957641953489,-0.00019857046228288246
68039440,0.000943375111091882,0.0007652804488316178,0.0009006866021081805,-0.0009355268557555974,0.0009808891918510199,-9.817848205566406,0.0012093262366569576,0.0009879796442384746,6.188409262938064,1000.0,1000.0,1000.0,1000.0,2.399873,-6.960200269942422e-05,-0.00085490827826748,0.0013308873626121393
68079424,0.0009349234751425683,0.0009114243439398706,0.001059333560988307,-0.0017400162760168314,-0.0007168893935158849,-9.817368507385254,0.0012093262366569576,0.0009879796442384746,6.188409262938064,1000.0,1000.0,1000.0,1000.0,2.439857,0.00017033791246482202,0.002426667251296581,0.0013262769268850248
68119408,0.0009569966932758689,0.000959336175583303,0.0010067463153973222,-0.001408862299285829,-0.0014923593262210488,-9.81709098815918,0.0012093262366569576,0.0009879796442384746,6.188409262938064,1000.0,1000.0,1000.0,1000.0,2.479841,0.0010860938974907725,0.0008896707016106346,-0.0010416454829539467
68159392,0.0010217762319371104,0.0009825695306062698,0.0009760352550074458,-0.0013263373402878642,-0.0014585483586415648,-9.8178071975708,0.0012059698474530497,0.0009833296453410068,6.188383163959382,1000.0,1000.0,1000.0,1000.0,2.519825,-0.00035360746388258396,-0.000589059956208551,-0.0004324085014287514
